"Number","ID","Name","Twitter","Status"
44,"152226","housecat442","housecat442","0"
44,"188907","kattymobil","kattymobil","0"
44,"181409","masahero21",NA,"0"
44,"189080","maki.tsuji",NA,"0"
44,"71745","かすや","kasuya","0"
44,"189272","tomochan001",NA,"0"
44,"186820","あい2",NA,"0"
44,"97245","yuu11se",NA,"0"
44,"187429","deraforming","deraforming","0"
44,"125456","motivic","motivic_","0"
44,"108410","いしいしいし","shokugyo","0"
44,"189535","ayaksh3","AredruM","0"
44,"148912","sato_mitsunori","sato_mitsunori","0"
44,"65907","soultoru","soultoru","0"
44,"189549","ながかわ",NA,"0"
44,"142822","nezuQ","nezuq","0"
45,"6418","yatsuta","tyatsuta","1"
45,"120155","Prunus1350","Prunus1350","1"
45,"127692","mitz321","argyle320","1"
45,"70996","hashk1","hashk1","1"
45,"132354","yamakatu","yamakatu","1"
45,"104740","Takashi Kitano","kashitan","1"
45,"163222","tkhk11","tkhk11","1"
45,"98155","hoxo_m","hoxo_m","1"
45,"152019","Taika",NA,"1"
45,"176453","weda.654","weda_654","1"
45,"188041","wataru TT",NA,"1"
45,"46156","tetsuroito","tetsuroito","1"
45,"149431","florets","florets1","1"
45,"25087","nagayoshi3",NA,"1"
45,"145711","__john_smith__","__john_smith__","1"
45,"192904","gujing",NA,"1"
45,"152226","housecat442","housecat442","1"
45,"194659","s01410rs",NA,"1"
45,"184781","msbc",NA,"1"
45,"162174","kawa_fm","kawa_fm","1"
45,"85335","yutannihilation","yutannihilation","1"
45,"194665","soogie","soogie","1"
45,"102193","quattro_4","quattro_4","1"
45,"19175","aad34210",NA,"1"
45,"167495","はたむ","gg_hatano","1"
45,"20261","zaoriku0","zaoriku0","1"
45,"151130","ｔｋ１","tttkkk111","1"
45,"177569","uribo","u_ribo","1"
45,"21334","所沢義男",NA,"1"
45,"142822","nezuQ","nezuq","1"
45,"65413","furandon_pig","furandon_pig","1"
45,"177515","ishitsuka.jun","ij_spitz","1"
45,"167485","yyhhyy","yyhhyy","1"
45,"160230","IsaoIshiguro","IsaoIshiguro","1"
45,"136872","koshi","ksmzn","1"
45,"157211","hayashiyus","hayashiyus","1"
45,"156310","faho","functionalaho","1"
45,"148912","sato_mitsunori","sato_mitsunori","1"
45,"151926","あべんべんべん","abenben","1"
45,"109131","snomof","snomof","1"
45,"144229","さりんじゃー","salinger001101","1"
45,"109374","くろっくす","96kurox","1"
45,"180447","hayataka88","hayataka88","1"
45,"98571","Hiro_macchan","Hiro_macchan","1"
45,"159246","缶これ","wonder_zone","1"
45,"167534","yamano357","yamano357","1"
45,"5387","hiratake55","hiratake55","1"
45,"90590","ts.atnd",NA,"1"
45,"192919","nakamichi","__nakamichi__","1"
45,"157523","ふくろう999","owl_mimizuku_1","1"
45,"181306","tshibu5",NA,"1"
45,"187943","keiko.y","kiri_kei","1"
45,"43404","hisawotakase","hisawotakase","1"
45,"134096","moccccccccc","porkkori","1"
45,"81040","とりっく","torithetorick","1"
45,"182354","shigekei12",NA,"1"
45,"194738","kuwatomo",NA,"1"
45,"194753","yaguran","yaguran","1"
45,"80838","keaton","motake2010","1"
45,"194760","k_myan","k_myan","1"
45,"146727","ymaki","yoshi_flt","1"
45,"194764","yk.s",NA,"1"
45,"157890","Toshihiro Kawasaki@Geeplus",NA,"1"
45,"38117","sg08",NA,"1"
45,"42227","Yoshiaki Sakai",NA,"1"
45,"175905","morizo63",NA,"1"
45,"194795","snumano",NA,"1"
45,"184524","matsushima92","carbonphilia","1"
45,"194859","zigzag","zigzag108","1"
45,"190195","nakamu__",NA,"1"
45,"155380","maiura",NA,"1"
45,"163677","g_votte","g_votte","1"
45,"184333","takadesu",NA,"1"
45,"194896","kensuke-mi",NA,"1"
45,"149048","azu-azu",NA,"1"
45,"194994","きくたろう","kikurage1001","1"
45,"195011","uma123","yumakenriku","1"
45,"195056","mizobuchi.yuji",NA,"1"
45,"65907","soultoru","soultoru","1"
45,"157504","koiue3915","koiue3915","1"
45,"83464","nisi",NA,"0"
45,"82418","NaOHaq","NaOHaq","0"
45,"71155","asozure","asozure","0"
45,"156996","wakame_sa","wakame_sa","0"
45,"191239","ひぐまる","higumaru324","0"
45,"127080","teru3teru6","teru3teru6","0"
45,"40094","comaccha","_comaccha_","0"
45,"139598","motonobu","motonobu_","0"
45,"181505","disk1118","usudaisuke","0"
45,"156077","よろしく！","nakano_tomofumi","0"
